Global Solar(kW/m2),PV Cell Temperature(C),Wind Speed(m/s),Ambient Temperature,AC Load(kW),Month,Day,Year,Hour
0.0,25.00766,3.19037,25.00766,0.1627046,7,13,2007,7
0.0,25.00766,3.530556,25.00766,0.09991109,7,14,2007,7
0.0,25.00766,4.229332,25.00766,0.08842461,7,14,2007,7
0.0,25.00766,4.1039650000000005,25.00766,0.1932855,7,14,2007,7
0.0,25.00766,3.6625349999999997,25.00766,0.20184939999999998,7,14,2007,7
0.004970749,25.00766,1.891188,25.00766,0.30239309999999997,7,14,2007,7
0.0770466,25.00766,2.351107,25.00766,0.3124425,7,14,2007,7
0.2659351,25.16283,2.4495169999999997,25.00766,0.46328969999999997,7,14,2007,7
0.49086140000000006,25.78507,3.1033150000000003,25.00766,0.3951623,7,14,2007,7
0.7058463,29.33057,1.807203,25.00766,0.3276131,7,14,2007,7
0.8350857,35.303329999999995,1.536649,25.00766,0.36020290000000005,7,14,2007,7
1.010305,39.492020000000004,1.064753,25.00766,0.42681670000000005,7,14,2007,7
1.069954,41.4369,1.132011,25.00766,0.3753555,7,14,2007,7
1.10972,42.369609999999994,1.564618,25.00766,0.5939773,7,14,2007,7
1.068711,41.45207,2.311121,25.00766,0.42159430000000003,7,14,2007,7
1.0127899999999999,39.597840000000005,2.708848,25.00766,0.3805159,7,14,2007,7
0.7244866,34.22372,2.8549860000000002,25.00766,0.32783670000000004,7,14,2007,7
0.6921768,29.5574,2.111887,25.00766,0.3152192,7,14,2007,7
0.49086140000000006,25.814870000000003,1.7538369999999999,25.00766,0.5283357,7,14,2007,7
0.2709058,25.18465,1.43661,25.00766,1.041887,7,14,2007,7
0.08450273,25.00766,1.030881,25.00766,0.9770687,7,14,2007,7
0.004970749,25.00766,0.6010901999999999,25.00766,0.5662096,7,14,2007,7
0.0,25.00766,0.3146743,25.00766,0.3614717,7,14,2007,7
0.0,25.00766,0.5851116999999999,25.00766,0.21099859999999998,7,14,2007,7
0.0,25.00766,0.3611795,25.00766,0.149351,7,14,2007,7
0.0,25.00766,0.2994196,25.00766,0.10281459999999999,7,15,2007,7
0.0,25.00766,0.380807,25.00766,0.08037641,7,15,2007,7
0.0,25.00766,0.26288959999999995,25.00766,0.1763875,7,15,2007,7
0.0,25.00766,0.2716396,25.00766,0.1556878,7,15,2007,7
0.007456123,25.00766,0.1591348,25.00766,0.2820841,7,15,2007,7
0.08077466,25.00766,0.08574161,25.00766,0.34964559999999995,7,15,2007,7
0.2684204,25.16131,0.6468471,25.00766,0.48597619999999997,7,15,2007,7
0.49086140000000006,25.78353,0.5179818,25.00766,0.304332,7,15,2007,7
0.7108171,29.372909999999997,0.5338206,25.00766,0.2590806,7,15,2007,7
0.9009482,36.05405,0.9763709,25.00766,0.35991209999999996,7,15,2007,7
1.047585,40.037240000000004,0.7705396999999999,25.00766,0.4182241,7,15,2007,7
1.145758,42.567859999999996,0.8466249,25.00766,0.4462534000000001,7,15,2007,7
1.1817950000000002,43.475120000000004,1.2554020000000001,25.00766,0.5541480999999999,7,15,2007,7
1.149486,42.65895,1.8147080000000002,25.00766,0.43097840000000004,7,15,2007,7
1.058769,40.26535,2.3780200000000002,25.00766,0.3218768,7,15,2007,7
0.9108896999999999,36.307109999999994,3.190281,25.00766,0.2585807,7,15,2007,7
0.7195159000000001,29.6214,3.418105,25.00766,0.2946948,7,15,2007,7
0.5020456,25.81617,2.37098,25.00766,0.45587790000000006,7,15,2007,7
0.2796046,25.18515,1.6416439999999999,25.00766,0.9064054,7,15,2007,7
0.08698810000000001,25.00766,1.416317,25.00766,0.8888596,7,15,2007,7
0.009941498,25.00766,1.529136,25.00766,0.5979733,7,15,2007,7
0.0,25.00766,1.42565,25.00766,0.37570240000000005,7,15,2007,7
0.0,25.00766,1.0071860000000001,25.00766,0.2281915,7,15,2007,7
0.0,25.00766,1.8420130000000001,25.00766,0.16030450000000002,7,15,2007,7
0.0,25.00766,1.164356,25.00766,0.07615968,7,16,2007,7
0.0,25.00766,1.317357,25.00766,0.07668953,7,16,2007,7
0.0,25.00766,1.594493,25.00766,0.1648955,7,16,2007,7
0.0,25.00766,2.09725,25.00766,0.1551775,7,16,2007,7
0.007456123,25.00766,2.8562689999999997,25.00766,0.2573924,7,16,2007,7
0.07953198,25.00766,3.253422,25.00766,0.30799340000000003,7,16,2007,7
0.2721485,25.15982,3.281915,25.00766,0.6163081,7,16,2007,7
0.4958322,25.78205,3.68871,25.00766,0.372153,7,16,2007,7
0.7133024,29.41811,5.053998,25.00766,0.3514812,7,16,2007,7
0.9046763000000001,36.16382,5.746965,25.00766,0.3190051,7,16,2007,7
1.053799,40.189029999999995,5.286258,25.00766,0.41619409999999996,7,16,2007,7
1.1482430000000001,42.67595,5.562313,25.00766,0.4423549,7,16,2007,7
1.1817950000000002,43.54985,7.146192,25.00766,0.4850852,7,16,2007,7
1.1519709999999999,42.77028,7.119628,25.00766,0.3659102,7,16,2007,7
1.058769,40.34428,6.798047,25.00766,0.2307172,7,16,2007,7
0.9146178,36.42961,7.537447,25.00766,0.2905639,7,16,2007,7
0.7244866,29.687079999999998,7.455878,25.00766,0.3007876,7,16,2007,7
0.5057737,25.81738,6.089055,25.00766,0.5594020000000001,7,16,2007,7
0.28209,25.185570000000002,5.537192,25.00766,0.7777674,7,16,2007,7
0.08823079,25.00766,5.322166,25.00766,0.6992600999999999,7,16,2007,7
0.009941498,25.00766,4.162605999999999,25.00766,0.5113032000000001,7,16,2007,7
0.0,25.00766,3.39246,25.00766,0.3383619,7,16,2007,7
0.0,25.00766,2.950989,25.00766,0.2277472,7,16,2007,7
0.0,25.00766,3.639693,25.00766,0.19016860000000002,7,16,2007,7
0.0,25.00766,2.454882,25.00766,0.11561410000000001,7,17,2007,7
0.0,25.00766,2.389821,25.00766,0.07605189,7,17,2007,7
0.0,25.00766,1.98925,25.00766,0.1898546,7,17,2007,7
0.0,25.00766,3.0658119999999998,25.00766,0.17490070000000002,7,17,2007,7
0.003728061,25.00766,3.800755,25.00766,0.22506379999999998,7,17,2007,7
0.06089167,25.00766,4.38618,25.00766,0.3974823,7,17,2007,7
0.1540932,25.158379999999998,4.059865,25.00766,0.6210062,7,17,2007,7
0.2659351,25.920379999999998,3.01542,25.00766,0.452337,7,17,2007,7
0.48464799999999997,29.479979999999998,3.071391,25.00766,0.4380512,7,17,2007,7
0.6325278,33.78217,2.7429740000000002,25.00766,0.3588619,7,17,2007,7
0.5567239,36.56386,3.8485970000000003,25.00766,0.4020135,7,17,2007,7
0.7033609000000001,38.54596,4.029269,25.00766,0.5286426,7,17,2007,7
0.9829655999999999,40.74217,4.679373,25.00766,0.5789911999999999,7,17,2007,7
0.8748518,39.280120000000004,4.221421,25.00766,0.49810649999999995,7,17,2007,7
0.6660804,36.961220000000004,5.601143,25.00766,0.4054581,7,17,2007,7
0.6548961,34.020179999999996,7.166567,25.00766,0.3924062,7,17,2007,7
0.5144725,29.75866,7.058455,25.00766,0.3822934,7,17,2007,7
0.1801896,28.0802,7.267405999999999,25.00766,0.5509354000000001,7,17,2007,7
0.1503651,25.1859,4.609154,25.00766,1.260049,7,17,2007,7
0.02982449,25.00766,4.440904,25.00766,0.7060814999999999,7,17,2007,7
0.001242687,25.00766,4.011657,25.00766,0.6256729,7,17,2007,7
0.0,25.00766,3.919708,25.00766,0.43110390000000004,7,17,2007,7
0.0,25.00766,3.7142209999999998,25.00766,0.2913828,7,17,2007,7
0.0,25.00766,4.024047,25.00766,0.18338610000000002,7,17,2007,7
0.0,25.00766,3.7931150000000002,25.00766,0.1013817,7,18,2007,7
0.0,25.00766,2.863717,25.00766,0.07606364,7,18,2007,7
0.0,25.00766,2.326613,25.00766,0.1853207,7,18,2007,7
0.0,25.00766,2.408008,25.00766,0.19212379999999998,7,18,2007,7
0.0,25.00766,2.532206,25.00766,0.3270528,7,18,2007,7
0.03355255,25.00766,3.164659,25.00766,0.38338790000000006,7,18,2007,7
0.1603066,25.156979999999997,3.592304,25.00766,0.5195383,7,18,2007,7
0.1528505,28.045790000000004,3.72484,25.00766,0.424018,7,18,2007,7
0.23113979999999998,30.44112,3.4549550000000004,25.00766,0.292166,7,18,2007,7
0.45979430000000004,34.12429,3.162012,25.00766,0.39992790000000006,7,18,2007,7
0.41257209999999994,34.91375,2.1510380000000002,25.00766,0.47588459999999994,7,18,2007,7
0.5741215000000001,37.76717,1.8481720000000001,25.00766,0.5513284,7,18,2007,7
0.5194433,37.28935,1.7977450000000001,25.00766,0.5040317,7,18,2007,7
0.3877184,34.6492,3.422664,25.00766,0.4044167,7,18,2007,7
0.4573089,35.671409999999995,4.885096,25.00766,0.4190265,7,18,2007,7
0.36535,33.49108,3.613011,25.00766,0.3745502,7,18,2007,7
0.29327420000000004,31.173379999999998,2.744671,25.00766,0.3618961,7,18,2007,7
0.23611060000000003,26.902990000000003,4.955316000000001,25.00766,0.6131295999999999,7,18,2007,7
0.1081138,25.18615,3.9881849999999996,25.00766,0.9356343,7,18,2007,7
0.02112568,25.00766,3.6749680000000002,25.00766,0.9685771000000001,7,18,2007,7
0.003728061,25.00766,2.551915,25.00766,0.6112823000000001,7,18,2007,7
0.0,25.00766,2.635112,25.00766,0.4277979,7,18,2007,7
0.0,25.00766,2.92024,25.00766,0.252282,7,18,2007,7
0.0,25.00766,3.217288,25.00766,0.17429460000000002,7,18,2007,7
0.0,25.00766,2.528692,25.00766,0.07070754,7,19,2007,7
0.0,25.00766,2.288296,25.00766,0.07328942,7,19,2007,7
0.0,25.00766,2.171612,25.00766,0.17660220000000001,7,19,2007,7
0.0,25.00766,2.242788,25.00766,0.1450432,7,19,2007,7
0.003728061,25.00766,2.64166,25.00766,0.2414772,7,19,2007,7
0.03976599,25.00766,3.587422,25.00766,0.292443,7,19,2007,7
0.1354529,25.15563,4.152315,25.00766,0.5236098,7,19,2007,7
0.1118418,27.673659999999998,5.368358,25.00766,0.3566535,7,19,2007,7
0.24729479999999998,30.670140000000004,4.459976,25.00766,0.28475209999999995,7,19,2007,7
0.3566512,33.31242,3.815943,25.00766,0.33269240000000005,7,19,2007,7
0.22119829999999996,30.574609999999996,2.090943,25.00766,0.36170050000000004,7,19,2007,7
0.47967730000000003,36.481359999999995,3.5029879999999998,25.00766,0.5021787999999999,7,19,2007,7
0.4697357,36.4271,5.951397,25.00766,0.49496530000000005,7,19,2007,7
0.5405689,37.42752,6.223241000000001,25.00766,0.3034943,7,19,2007,7
0.584063,36.857890000000005,8.260527,25.00766,0.3236524,7,19,2007,7
0.5778496,34.200540000000004,7.917215,25.00766,0.3081275,7,19,2007,7
0.5554811,30.12071,7.250997999999999,25.00766,0.322894,7,19,2007,7
0.3964172,25.82047,6.52583,25.00766,0.5190306,7,19,2007,7
0.21249949999999998,25.1863,6.7817300000000005,25.00766,0.9904046000000001,7,19,2007,7
0.06710511,25.00766,7.337211999999999,25.00766,0.6750626999999999,7,19,2007,7
0.003728061,25.00766,6.42119,25.00766,0.5102079,7,19,2007,7
0.0,25.00766,5.007045,25.00766,0.28567420000000004,7,19,2007,7
0.0,25.00766,4.426889,25.00766,0.20058,7,19,2007,7
0.0,25.00766,4.1873059999999995,25.00766,0.1360771,7,19,2007,7
0.0,25.00766,5.17047,25.00766,0.1049995,7,20,2007,7
0.0,25.00766,3.251802,25.00766,0.08809463,7,20,2007,7
0.0,25.00766,4.043415,25.00766,0.1634559,7,20,2007,7
0.0,25.00766,2.887994,25.00766,0.1869932,7,20,2007,7
0.002485374,25.00766,2.046168,25.00766,0.2894275,7,20,2007,7
0.06213436,25.00766,1.1980389999999999,25.00766,0.4112607,7,20,2007,7
0.2410813,25.154320000000002,2.5676330000000003,25.00766,0.6784730999999999,7,20,2007,7
0.46227959999999996,25.776889999999998,2.363091,25.00766,0.48790559999999994,7,20,2007,7
0.6785071999999999,29.62759,2.7966599999999997,25.00766,0.4435621,7,20,2007,7
0.8400565000000001,35.77731,3.734059,25.00766,0.39665609999999996,7,20,2007,7
0.9668106,39.34888,2.753244,25.00766,0.4256848,7,20,2007,7
1.050071,41.57723,2.806509,25.00766,0.5181321,7,20,2007,7
1.069954,42.21633,2.843842,25.00766,0.6419289,7,20,2007,7
1.022732,41.220890000000004,3.73193,25.00766,0.5257801,7,20,2007,7
0.8698809999999999,38.13834,4.893016,25.00766,0.3259442,7,20,2007,7
0.7729514000000001,35.18405,5.954306,25.00766,0.3854058,7,20,2007,7
0.5964898,30.48903,5.112669,25.00766,0.4027348,7,20,2007,7
0.3591366,25.70422,5.666604,25.00766,0.5619801,7,20,2007,7
0.13793829999999999,25.18636,4.0121709999999995,25.00766,1.085446,7,20,2007,7
0.05964898,25.00766,3.679645,25.00766,0.9541825,7,20,2007,7
0.003728061,25.00766,2.701102,25.00766,0.6020376000000001,7,20,2007,7
0.0,25.00766,1.968534,25.00766,0.4091551,7,20,2007,7
0.0,25.00766,1.705,25.00766,0.2934665,7,20,2007,7
0.0,25.00766,1.197239,25.00766,0.17778570000000002,7,20,2007,7
0.0,25.00766,0.7126262,25.00766,0.09460413,7,21,2007,7
0.0,25.00766,0.7126972,25.00766,0.08191875,7,21,2007,7
0.0,25.00766,0.46980720000000004,25.00766,0.211402,7,21,2007,7
0.0,25.00766,0.46435,25.00766,0.19385850000000002,7,21,2007,7
0.0,25.00766,0.44346199999999997,25.00766,0.3196453,7,21,2007,7
0.04100868,25.00766,0.2292585,25.00766,0.40832840000000004,7,21,2007,7
0.22244099999999997,25.15307,0.4853669,25.00766,0.5215952,7,21,2007,7
0.38150500000000004,25.7758,0.6268022,25.00766,0.42724750000000006,7,21,2007,7
0.5082591,29.707520000000002,0.8555905,25.00766,0.3598482,7,21,2007,7
0.5952470999999999,34.01188,0.9760244,25.00766,0.5178556,7,21,2007,7
0.4635223,35.74667,1.286653,25.00766,0.4606272,7,21,2007,7
0.8475126000000001,39.2943,1.435899,25.00766,0.5634609,7,21,2007,7
0.7406416,39.39516,1.445645,25.00766,0.5355468000000001,7,21,2007,7
0.9419569,40.17642,1.851441,25.00766,0.46846509999999997,7,21,2007,7
1.005334,40.05601,1.5708879999999998,25.00766,0.352491,7,21,2007,7
0.42872709999999997,34.20622,0.9426659,25.00766,0.40295790000000004,7,21,2007,7
0.3752915,31.01575,1.73826,25.00766,0.3731793,7,21,2007,7
0.3367682,25.7302,2.1531849999999997,25.00766,0.6019831999999999,7,21,2007,7
0.18391770000000002,25.186329999999998,2.679439,25.00766,1.099733,7,21,2007,7
0.04970749,25.00766,1.482142,25.00766,0.809782,7,21,2007,7
0.002485374,25.00766,1.511816,25.00766,0.6605234999999999,7,21,2007,7
0.0,25.00766,1.698636,25.00766,0.3277639,7,21,2007,7
0.0,25.00766,2.498704,25.00766,0.245935,7,21,2007,7
0.0,25.00766,1.861156,25.00766,0.1761661,7,21,2007,7
0.0,25.00766,1.957862,25.00766,0.09410913,7,22,2007,7
0.0,25.00766,2.2366200000000003,25.00766,0.08542665,7,22,2007,7
0.0,25.00766,1.356485,25.00766,0.1935307,7,22,2007,7
0.0,25.00766,2.019485,25.00766,0.2005524,7,22,2007,7
0.0,25.00766,1.224518,25.00766,0.3498361,7,22,2007,7
0.05592092,25.00766,1.3679700000000001,25.00766,0.3864041,7,22,2007,7
0.1441517,25.15186,1.202642,25.00766,0.539158,7,22,2007,7
0.2709058,25.824679999999997,1.048969,25.00766,0.4226899,7,22,2007,7
0.29575959999999996,31.058159999999997,1.481642,25.00766,0.3888513,7,22,2007,7
0.6126448,34.051390000000005,2.0295520000000002,25.00766,0.3950827,7,22,2007,7
0.9506556999999999,39.28982,2.542941,25.00766,0.46786980000000006,7,22,2007,7
1.0301879999999999,41.44448,1.7416759999999998,25.00766,0.5282103,7,22,2007,7
1.042615,41.96217,1.808254,25.00766,0.5942626,7,22,2007,7
0.7443696,38.98785,3.6441410000000003,25.00766,0.5075371,7,22,2007,7
0.9146178,38.8908,2.669284,25.00766,0.39538959999999995,7,22,2007,7
0.5467824,34.433840000000004,2.599354,25.00766,0.3557526,7,22,2007,7
0.6027033,30.70202,2.237215,25.00766,0.39100009999999996,7,22,2007,7
0.44736739999999997,25.822670000000002,2.209405,25.00766,0.4841869000000001,7,22,2007,7
0.2510228,25.1862,1.56229,25.00766,1.052608,7,22,2007,7
0.06710511,25.00766,3.355582,25.00766,0.8759290999999999,7,22,2007,7
0.004970749,25.00766,3.503452,25.00766,0.662917,7,22,2007,7
0.0,25.00766,2.971339,25.00766,0.39504429999999996,7,22,2007,7
0.0,25.00766,3.4882150000000003,25.00766,0.2669823,7,22,2007,7
0.0,25.00766,2.994306,25.00766,0.2128904,7,22,2007,7
0.0,25.00766,3.665367,25.00766,0.10842719999999999,7,23,2007,7
0.0,25.00766,2.836554,25.00766,0.09172659,7,23,2007,7
0.0,25.00766,2.921451,25.00766,0.1881411,7,23,2007,7
0.0,25.00766,3.024616,25.00766,0.1614517,7,23,2007,7
0.003728061,25.00766,2.3237200000000002,25.00766,0.295027,7,23,2007,7
0.06213436,25.00766,2.4366630000000002,25.00766,0.4143571,7,23,2007,7
0.24605210000000002,25.1507,4.187303,25.00766,0.5971595999999999,7,23,2007,7
0.4697357,25.77386,2.900507,25.00766,0.5301824,7,23,2007,7
0.6909341,29.814840000000004,2.5188669999999997,25.00766,0.37047379999999996,7,23,2007,7
0.8823078999999999,36.50953,2.5610619999999997,25.00766,0.3491965,7,23,2007,7
1.0277020000000001,40.4295,3.657838,25.00766,0.45431459999999996,7,23,2007,7
1.007819,41.19299,3.390823,25.00766,0.5075457,7,23,2007,7
1.058769,42.290490000000005,3.8057019999999997,25.00766,0.6762403,7,23,2007,7
1.048828,41.8535,2.792565,25.00766,0.5143326,7,23,2007,7
0.9991205,40.15033,3.055418,25.00766,0.408465,7,23,2007,7
0.8301149999999999,36.10478,3.514307,25.00766,0.381999,7,23,2007,7
0.6474401,31.11562,2.298366,25.00766,0.4624808,7,23,2007,7
0.4212709,25.82319,1.394741,25.00766,0.5312418000000001,7,23,2007,7
0.23113979999999998,25.185979999999997,1.129843,25.00766,1.4738129999999998,7,23,2007,7
0.06337705,25.00766,0.8521546999999998,25.00766,1.001743,7,23,2007,7
0.003728061,25.00766,1.225112,25.00766,0.6827001,7,23,2007,7
0.0,25.00766,1.094809,25.00766,0.46684709999999996,7,23,2007,7
0.0,25.00766,1.553523,25.00766,0.2814393,7,23,2007,7
0.0,25.00766,1.464682,25.00766,0.18229489999999998,7,23,2007,7
0.0,25.00766,1.238808,25.00766,0.1177848,7,24,2007,7
0.0,25.00766,1.383886,25.00766,0.09603471,7,24,2007,7
0.0,25.00766,1.338584,25.00766,0.20385599999999998,7,24,2007,7
0.0,25.00766,1.186575,25.00766,0.21302510000000002,7,24,2007,7
0.001242687,25.00766,0.8248035,25.00766,0.33656240000000004,7,24,2007,7
0.04225137,25.00766,1.0692620000000002,25.00766,0.3838553,7,24,2007,7
0.12178330000000001,25.1496,1.05523,25.00766,0.7596771,7,24,2007,7
0.25847889999999996,25.98604,2.076409,25.00766,0.530129,7,24,2007,7
0.3131572,31.1042,2.1198200000000003,25.00766,0.5439435,7,24,2007,7
0.6238289,34.17838,2.27386,25.00766,0.4636335999999999,7,24,2007,7
0.9431995999999999,39.35565,1.9387400000000001,25.00766,0.4962165,7,24,2007,7
0.9568690999999999,40.537259999999996,1.7126139999999999,25.00766,0.5783510999999999,7,24,2007,7
0.6176155,38.67699,1.7511130000000001,25.00766,0.6541324000000001,7,24,2007,7
0.4958322,36.83153,1.0808,25.00766,0.5817899999999999,7,24,2007,7
0.6946621999999999,37.38772,1.325871,25.00766,0.44453760000000003,7,24,2007,7
0.4299698,34.2838,1.6728830000000001,25.00766,0.4165745,7,24,2007,7
0.3081864,31.33943,1.611073,25.00766,0.4078382,7,24,2007,7
0.2572362,26.415609999999997,1.659241,25.00766,0.7773014,7,24,2007,7
0.09444422,25.18565,1.951591,25.00766,1.533496,7,24,2007,7
0.01864031,25.00766,3.636947,25.00766,0.8940739,7,24,2007,7
0.0,25.00766,4.554514,25.00766,0.6515127,7,24,2007,7
0.0,25.00766,5.895933,25.00766,0.4702246,7,24,2007,7
0.0,25.00766,6.013658,25.00766,0.3135712,7,24,2007,7
0.0,25.00766,6.926448,25.00766,0.2188542,7,24,2007,7
0.0,25.00766,4.864412000000001,25.00766,0.1085925,7,25,2007,7
0.0,25.00766,4.622426,25.00766,0.09124869,7,25,2007,7
0.0,25.00766,4.61244,25.00766,0.22554610000000003,7,25,2007,7
0.0,25.00766,6.2027660000000004,25.00766,0.2157709,7,25,2007,7
0.0,25.00766,6.444646,25.00766,0.332949,7,25,2007,7
0.05343555,25.00766,6.090632,25.00766,0.4327786,7,25,2007,7
0.2336252,25.14855,5.479899,25.00766,0.5331098000000001,7,25,2007,7
0.4535808,25.77226,3.4665160000000004,25.00766,0.5208067,7,25,2007,7
0.6238289,30.80006,5.117958,25.00766,0.45459340000000004,7,25,2007,7
0.8214163000000001,35.99628,4.774451,25.00766,0.46489929999999996,7,25,2007,7
0.7070890000000001,37.30464,3.919634,25.00766,0.5160464,7,25,2007,7
0.9506556999999999,40.54002,3.9877870000000004,25.00766,0.5188666000000001,7,25,2007,7
1.052556,42.3673,4.112401,25.00766,0.7127275,7,25,2007,7
1.028945,41.72979,4.806124,25.00766,0.5951058000000001,7,25,2007,7
0.8711237,38.5485,5.473612,25.00766,0.5132613,7,25,2007,7
0.8326004000000001,36.32054,5.711066000000001,25.00766,0.41202619999999995,7,25,2007,7
0.667323,31.45843,4.416188,25.00766,0.4150363,7,25,2007,7
0.4498527,25.82389,6.442529,25.00766,0.6784477,7,25,2007,7
0.25226550000000003,25.185229999999997,5.153231,25.00766,1.164541,7,25,2007,7
0.06461973,25.00766,5.391737,25.00766,1.084,7,25,2007,7
0.003728061,25.00766,6.247152,25.00766,0.7238437,7,25,2007,7
0.0,25.00766,5.47789,25.00766,0.5101374,7,25,2007,7
0.0,25.00766,4.8410150000000005,25.00766,0.2927616,7,25,2007,7
0.0,25.00766,5.695785,25.00766,0.2471652,7,25,2007,7
0.0,25.00766,5.924854,25.00766,0.09002589999999999,7,26,2007,7
0.0,25.00766,6.597372,25.00766,0.08192656,7,26,2007,7
0.0,25.00766,5.724595,25.00766,0.1947256,7,26,2007,7
0.0,25.00766,4.143744,25.00766,0.1869855,7,26,2007,7
0.0,25.00766,4.5107610000000005,25.00766,0.3179258,7,26,2007,7
0.05343555,25.00766,4.46649,25.00766,0.37084870000000003,7,26,2007,7
0.23486790000000002,25.14755,2.4966180000000002,25.00766,0.587905,7,26,2007,7
0.4535808,25.7716,2.598017,25.00766,0.4878772,7,26,2007,7
0.6747791,30.027829999999998,2.703585,25.00766,0.3915235,7,26,2007,7
0.8736091,36.70499,2.042782,25.00766,0.3581265,7,26,2007,7
1.022732,40.651740000000004,1.529954,25.00766,0.40442480000000003,7,26,2007,7
1.1221459999999999,43.179970000000004,1.257339,25.00766,0.44597159999999997,7,26,2007,7
1.156942,44.0701,1.555397,25.00766,0.6939803000000001,7,26,2007,7
1.123389,43.25313,2.220167,25.00766,0.42205249999999994,7,26,2007,7
0.9717814,40.04749,2.991052,25.00766,0.36819650000000004,7,26,2007,7
0.8512407,36.642379999999996,3.238464,25.00766,0.3328937,7,26,2007,7
0.6685656999999999,31.57184,3.849049,25.00766,0.37879450000000003,7,26,2007,7
0.4423965999999999,25.824070000000003,3.4776019999999996,25.00766,0.4492531,7,26,2007,7
0.23859589999999997,25.18471,3.4097480000000004,25.00766,1.083321,7,26,2007,7
0.04473674,25.00766,1.989843,25.00766,0.8768568999999999,7,26,2007,7
0.002485374,25.00766,2.163893,25.00766,0.7404174,7,26,2007,7
0.0,25.00766,1.625246,25.00766,0.4155073,7,26,2007,7
0.0,25.00766,1.488527,25.00766,0.2614283,7,26,2007,7
0.0,25.00766,2.179513,25.00766,0.1812802,7,26,2007,7
0.0,25.00766,2.6670580000000004,25.00766,0.1216683,7,27,2007,7
0.0,25.00766,3.4275860000000002,25.00766,0.10685139999999999,7,27,2007,7
0.0,25.00766,2.789261,25.00766,0.24221669999999998,7,27,2007,7
0.0,25.00766,3.7587099999999998,25.00766,0.21756679999999998,7,27,2007,7
0.0,25.00766,2.685588,25.00766,0.34463320000000003,7,27,2007,7
0.04970749,25.00766,1.623989,25.00766,0.34547940000000005,7,27,2007,7
0.22119829999999996,25.1466,1.290437,25.00766,0.5765753,7,27,2007,7
0.4299698,25.77102,1.679345,25.00766,0.47503490000000004,7,27,2007,7
0.6548961,31.216620000000002,2.054992,25.00766,0.41307340000000003,7,27,2007,7
0.8711237,36.779579999999996,2.295937,25.00766,0.4911879,7,27,2007,7
1.0214889999999999,40.73644,3.329446,25.00766,0.5108824000000001,7,27,2007,7
1.108477,43.07509,4.330248,25.00766,0.5330375,7,27,2007,7
1.163155,44.26817,4.5475959999999995,25.00766,0.7592932,7,27,2007,7
1.130845,43.46839,5.156594,25.00766,0.48929259999999997,7,27,2007,7
1.041372,41.135459999999995,4.692188,25.00766,0.46070320000000003,7,27,2007,7
0.8910066999999999,37.22535,4.245883,25.00766,0.39191770000000004,7,27,2007,7
0.7021183000000001,30.50917,4.714196,25.00766,0.4128593,7,27,2007,7
0.47967730000000003,25.82412,3.345782,25.00766,0.7340568000000001,7,27,2007,7
0.2510228,25.184079999999998,3.789052,25.00766,1.186588,7,27,2007,7
0.06089167,25.00766,5.217221,25.00766,1.094012,7,27,2007,7
0.003728061,25.00766,2.979699,25.00766,0.6537438,7,27,2007,7
0.0,25.00766,2.721382,25.00766,0.5939591999999999,7,27,2007,7
0.0,25.00766,2.860995,25.00766,0.3523327,7,27,2007,7
0.0,25.00766,2.789454,25.00766,0.2185018,7,27,2007,7
0.0,25.00766,2.702102,25.00766,0.08425859,7,28,2007,7
0.0,25.00766,2.606267,25.00766,0.09635232,7,28,2007,7
0.0,25.00766,2.985538,25.00766,0.2051218,7,28,2007,7
0.0,25.00766,1.945041,25.00766,0.20256079999999999,7,28,2007,7
0.0,25.00766,2.232543,25.00766,0.3032397,7,28,2007,7
0.03976599,25.00766,2.186904,25.00766,0.39270279999999996,7,28,2007,7
0.202558,25.14571,2.37166,25.00766,0.6039753999999999,7,28,2007,7
0.42375630000000003,25.77054,2.5215520000000002,25.00766,0.42368950000000005,7,28,2007,7
0.6499254,31.28725,3.976976,25.00766,0.35139109999999996,7,28,2007,7
0.8512407,36.64751,4.760788,25.00766,0.31678850000000003,7,28,2007,7
1.0090620000000001,40.66471,5.098959,25.00766,0.44423090000000004,7,28,2007,7
1.107234,43.1592,6.1814849999999995,25.00766,0.48834340000000004,7,28,2007,7
1.1420299999999999,44.04436,5.931546,25.00766,0.5528871,7,28,2007,7
1.1122049999999999,43.288540000000005,7.329610000000001,25.00766,0.36170050000000004,7,28,2007,7
1.0127899999999999,40.8328,8.726666999999999,25.00766,0.3702925,7,28,2007,7
0.8611822,36.96853,7.881036999999999,25.00766,0.34097790000000006,7,28,2007,7
0.6635949000000001,31.746740000000003,6.244128,25.00766,0.3175033,7,28,2007,7
0.43618320000000005,25.82405,6.493421,25.00766,0.5711146,7,28,2007,7
0.202558,25.18335,6.640134,25.00766,1.210369,7,28,2007,7
0.03603793,25.00766,5.420978,25.00766,0.9374949,7,28,2007,7
0.0,25.00766,5.568626999999999,25.00766,0.6152886,7,28,2007,7
0.0,25.00766,4.478483,25.00766,0.4018493,7,28,2007,7
0.0,25.00766,3.2853449999999995,25.00766,0.2254486,7,28,2007,7
0.0,25.00766,2.17518,25.00766,0.16105650000000002,7,28,2007,7
0.0,25.00766,1.962103,25.00766,0.11369760000000001,7,29,2007,7
0.0,25.00766,1.8104069999999999,25.00766,0.1016154,7,29,2007,7
0.0,25.00766,1.4574280000000002,25.00766,0.20722829999999998,7,29,2007,7
